name_unique,dataset_name,name,part,target_clock_period,version_vitis_hls,version_vivado,hls_synth__clock_period,hls_synth__latency_best_cycles,hls_synth__latency_best_seconds,hls_synth__latency_average_cycles,hls_synth__latency_average_seconds,hls_synth__latency_worst_cycles,hls_synth__latency_worst_seconds,hls_synth__resources_lut_used,hls_synth__resources_ff_used,hls_synth__resources_dsp_used,hls_synth__resources_bram_used,hls_synth__resources_uram_used,impl__power__total_power,impl__power__dynamic_power,impl__power__static_power,impl__utilization__Total LUTs,impl__utilization__Logic LUTs,impl__utilization__LUTRAMs,impl__utilization__SRLs,impl__utilization__FFs,impl__utilization__RAMB36,impl__utilization__RAMB18,impl__utilization__URAM,impl__utilization__DSP Blocks,impl__timing__wns,impl__timing__tns,impl__timing__whs,impl__timing__ths,impl__timing__wpws,impl__timing__tpws,impl__timing__clock_period,impl__timing__clock_frequency,execution__OptDSLFrontend__t_start,execution__OptDSLFrontend__t_end,execution__OptDSLFrontend__dt,execution__OptDSLFrontend__core,execution__VitisHLSSynthFlow__t_start,execution__VitisHLSSynthFlow__t_end,execution__VitisHLSSynthFlow__dt,execution__VitisHLSSynthFlow__core,execution__VitisHLSImplFlow__t_start,execution__VitisHLSImplFlow__t_end,execution__VitisHLSImplFlow__dt,execution__VitisHLSImplFlow__core,execution__VitisHLSImplReportFlow__t_start,execution__VitisHLSImplReportFlow__t_end,execution__VitisHLSImplReportFlow__dt,execution__VitisHLSImplReportFlow__core
viterbi_opt_4866a9542cec299403dd9f40eecbe6fa,machsuite_xilinx,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.3420000000000005e-09,296121.0,0.002174120382,296121.0,0.002174120382,296121.0,0.002174120382,28760,15312,12,56,0,811.752,190.303,621.449,19923,19905,0,18,14939,24,4,0,12,-1.8,-104.239,0.019,0.0,4.458,0.0,10.0,100.0,636266.716972633,636268.452687115,1.7357144819106907,27,637008.60853247,637120.726964332,112.11843186209444,11,643670.615143865,644766.115620788,1095.5004769229563,19,664251.804087677,664345.759739963,93.95565228594933,17
viterbi_opt_5dbf2e52305f61b4b87ad965635987f1,machsuite_xilinx,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.166000000000001e-09,819512.0,0.005872622992000001,819512.0,0.005872622992000001,819512.0,0.005872622992000001,40293,13034,9,44,0,809.594,188.187,621.407,19642,19642,0,0,12355,20,2,0,9,-3.882,-236.847,0.021,0.0,4.458,0.0,10.0,100.0,636266.716972633,636268.451009559,1.7340369259472936,27,637001.829819906,637049.005402793,47.17558288690634,8,643656.453448212,644664.463899865,1008.010451653041,5,664254.459901755,664340.795180768,86.33527901303023,28
viterbi_opt_89e95fd09eff30aab0868315fdc62ea6,machsuite_xilinx,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2340000000000005e-09,820908.0,0.0059384484720000005,820908.0,0.0059384484720000005,820908.0,0.0059384484720000005,9083,5221,9,44,0,711.906,91.035,620.87,6642,6631,0,11,4859,20,2,0,9,3.147,0.0,0.021,0.0,4.458,0.0,10.0,100.0,636266.716972633,636267.339730293,0.6227576599922031,27,636960.043289548,636987.001972035,26.95868248702027,1,643494.15104206,644176.15626197,682.005219910061,1,664256.19441039,664364.837172016,108.64276162604801,32
viterbi_opt_94eb4cd12d57775384a58ec3e95d97e0,machsuite_xilinx,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.43e-09,820908.0,0.00609934644,820908.0,0.00609934644,820908.0,0.00609934644,10610,5218,9,44,0,718.352,97.447,620.906,7230,7219,0,11,4856,20,2,0,9,2.33,0.0,0.028,0.0,4.458,0.0,10.0,100.0,636266.716972633,636268.214061333,1.4970886999508366,27,636987.002511709,637014.778454602,27.77594289300032,1,643627.324149363,644299.774035667,672.4498863039771,18,664256.654893854,664363.797463287,107.14256943296641,8
viterbi_opt_ce56f4ee12763f3ee90af2438d8286fd,machsuite_xilinx,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.3800000000000006e-09,820907.0,0.00605829366,820907.0,0.00605829366,820907.0,0.00605829366,29269,10423,9,128,0,789.847,168.22,621.627,18754,18754,0,0,10335,64,0,0,9,-3.087,-74.309,0.023,0.0,4.458,0.0,10.0,100.0,636266.716972633,636268.445061056,1.7280884229112417,27,636992.132082373,637028.290951253,36.15886888001114,20,643650.334183336,644954.714213361,1304.3800300250296,12,664257.185531185,664341.508512864,84.32298167899717,22
viterbi_opt_ce9104942f071a50ce7311cc14898787,machsuite_xilinx,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.579e-09,678988.0,0.005146050052,678988.0,0.005146050052,678988.0,0.005146050052,35148,13488,9,128,0,1041.51,418.488,623.022,22035,22035,0,0,12733,64,0,0,9,-1.557,-29.333,0.028,0.0,4.458,0.0,10.0,100.0,636266.716972633,636267.691203638,0.9742310049477965,27,636962.183396961,637008.607876128,46.42447916709352,11,643569.377660328,644670.976213761,1101.5985534329666,11,664262.393583479,664353.589527841,91.19594436197076,31
viterbi_opt_de66f241e27fafe696b9fe7026d177e6,machsuite_xilinx,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.136e-09,820907.0,0.0058579923520000006,820907.0,0.0058579923520000006,820907.0,0.0058579923520000006,8780,4821,9,64,0,719.742,98.74,621.003,5910,5899,0,11,4445,32,0,0,9,3.649,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.716972633,636267.621873879,0.9049012459581718,27,636961.515506973,636986.357886927,24.842379953945056,28,643517.914350122,644165.562105535,647.647755412967,23,664263.334560589,664332.708965098,69.37440450896975,19
viterbi_opt_fe8ccc7b84cf1fdf6872ddd4de6bcd8f,machsuite_xilinx,viterbi,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.027000000000001e-09,829804.0,0.0058310327080000005,829804.0,0.0058310327080000005,829804.0,0.0058310327080000005,9944,5412,6,64,0,726.482,105.442,621.04,6923,6917,0,6,5142,32,0,0,6,3.608,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.716972633,636268.21277024,1.4957976069999859,27,636986.358747567,637011.323172612,24.964425044949166,28,643606.798762618,644270.597335787,663.7985731690424,28,664264.615720023,664333.744164361,69.12844433798455,20
atax_opt_16e8f88f590fe5d45c730afd973de098,polybench_xilinx,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,26700.0,0.0001899438,26700.0,0.0001899438,26700.0,0.0001899438,2291,1552,5,8,0,639.604,19.248,620.356,1329,1073,256,0,1452,4,0,0,5,5.336,0.0,0.024,0.0,4.458,0.0,10.0,100.0,636266.713130091,636267.122800329,0.4096702380338684,0,637021.880856145,637042.807268899,20.926412753993645,2,643788.400945835,644354.9032747,566.5023288649973,8,664265.417462659,664330.173851957,64.75638929801062,16
atax_opt_2fabd2ab7c82ae536f56d18732998a21,polybench_xilinx,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,42571.0,0.000302850094,42571.0,0.000302850094,42571.0,0.000302850094,3550,2837,5,8,0,644.293,23.942,620.351,1997,1485,512,0,2715,0,8,0,5,5.197,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713130091,636267.530148188,0.8170180970337242,0,637042.808015893,637064.931691847,22.12367595406249,2,644149.249346581,644965.859180449,816.6098338679876,7,664269.355265064,664331.948546171,62.59328110690694,23
atax_opt_652b8d2085461a5b55c7ab5e944cafe3,polybench_xilinx,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,30732.0,0.000218627448,30732.0,0.000218627448,30732.0,0.000218627448,2389,1880,5,8,0,639.28,18.927,620.354,1427,1171,256,0,1779,4,0,0,5,5.432,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713130091,636266.721548429,0.008418338024057448,0,637013.140627855,637033.283259258,20.14263140305411,18,643690.613737936,644256.84931945,566.2355815139599,15,664270.925706901,664367.160645015,96.2349381139502,46
atax_opt_88e6e4bd889f40519ff19bfa14e9b8c5,polybench_xilinx,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,30284.0,0.000215440376,30284.0,0.000215440376,30284.0,0.000215440376,3527,2347,5,8,0,644.432,24.08,620.352,1959,1447,512,0,2223,0,8,0,5,5.55,0.0,0.028,0.0,4.458,0.0,10.0,100.0,636266.713130091,636267.482539714,0.7694096229970455,0,637035.032504134,637056.869894242,21.837390108034015,1,644102.478340438,644790.823240797,688.3449003590504,16,664272.376894208,664366.019298648,93.64240443997551,34
atax_opt_cd53ec28cbe21869cb5bd96ea640ad55,polybench_xilinx,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,14296.0,0.000103960512,14296.0,0.000103960512,14296.0,0.000103960512,14732,21749,80,32,0,840.285,218.679,621.606,13939,13683,256,0,20309,24,0,0,80,2.03,0.0,0.036,0.0,4.458,0.0,10.0,100.0,636266.713130091,636267.098745928,0.3856158370617777,0,637019.922040592,637068.427342868,48.505302275996655,3,643774.524221551,645041.758134385,1267.2339128339663,30,664272.547316997,664368.151479546,95.60416254901793,26
atax_opt_d05a00db8adda49bfea1c05de45c49fc,polybench_xilinx,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,21586.0,0.00015144737600000002,21586.0,0.00015144737600000002,21586.0,0.00015144737600000002,1563,1263,5,12,0,640.948,20.578,620.37,824,748,64,12,1002,5,0,0,5,5.428,0.0,0.023,0.0,4.458,0.0,10.0,100.0,636266.713130091,636266.740832201,0.027702110004611313,0,637014.779016138,637035.031964142,20.25294800393749,1,643701.188899793,644243.718310531,542.5294107380323,2,664278.284280572,664344.186580862,65.90230029006489,24
atax_opt_d4bc95179cc225fcb6064586a131ff45,polybench_xilinx,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,18512.0,0.000131694368,18512.0,0.000131694368,18512.0,0.000131694368,6025,5977,40,8,0,700.257,79.599,620.657,3964,3317,640,7,4860,0,8,0,40,5.131,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713130091,636266.899612611,0.1864825200755149,0,637015.778607025,637038.060148255,22.281541229924187,12,643753.897800154,644427.690188846,673.7923886919161,4,664278.551303776,664350.998364224,72.44706044800114,25
atax_opt_e0ed5fc4962f393b201e18aa99941c8b,polybench_xilinx,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,19760.0,0.00013863616000000002,19760.0,0.00013863616000000002,19760.0,0.00013863616000000002,12154,17582,80,66,0,818.086,196.557,621.528,11470,11374,96,0,16806,30,0,0,80,2.103,0.0,0.021,0.0,4.458,0.0,10.0,100.0,636266.713130091,636267.481390743,0.7682606520829722,0,637033.54216881,637068.943812753,35.40164394292515,19,643966.096319024,645175.691279382,1209.5949603579938,20,664285.868027534,664386.495400983,100.62737344903871,21
atax_opt_f825c93d50cc23cccea05f71d8c3e1d1,polybench_xilinx,atax,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,10021.0,7.0307336e-05,10021.0,7.0307336e-05,10021.0,7.0307336e-05,22718,34785,160,132,0,1122.989,499.528,623.461,21440,15956,128,5356,28994,62,0,0,160,-4.998,-4338.999,-0.02,-0.358,4.458,0.0,10.0,100.0,636266.713130091,636267.48429839,0.7711682990193367,0,637038.0607168,637078.788252087,40.72753528691828,12,644111.113362975,645911.375635772,1800.2622727970593,13,662298.648486022,662409.746187909,111.09770188701805,24
bicg_opt_40095e42d87d8883d0cf5083251b9caf,polybench_xilinx,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,19471.0,0.000138516694,19471.0,0.000138516694,19471.0,0.000138516694,3612,3478,20,8,0,678.565,57.996,620.569,2324,1931,384,9,2881,4,0,0,20,5.284,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713865386,636266.724111741,0.010246354970149696,1,637043.077680133,637064.312256689,21.234576555900276,14,644165.563243525,644964.940286136,799.3770426110132,23,664288.926099158,664385.209935761,96.28383660304826,37
bicg_opt_5334546da9e231f1c47cd6e7e43c5ab5,polybench_xilinx,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,43018.0,0.000306030052,43018.0,0.000306030052,43018.0,0.000306030052,2539,1810,5,8,0,639.449,19.095,620.355,1446,1126,320,0,1712,4,0,0,5,5.302,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713865386,636266.853462153,0.1395967670250684,1,637064.312819422,637085.14095683,20.82813740801066,14,644270.598456337,645071.517409553,800.9189532160526,28,664296.822066015,664387.438023537,90.61595752206631,40
bicg_opt_53e94272afde646eacc3a057d651d062,polybench_xilinx,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,19759.0,0.00013862914400000002,19759.0,0.00013862914400000002,19759.0,0.00013862914400000002,11982,17240,80,68,0,860.742,238.978,621.764,11286,11158,128,0,16531,30,0,0,80,1.766,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713865386,636267.447739214,0.7338738280814141,1,637079.810753132,637113.460645091,33.64989195903763,1,644374.690887656,645820.320036707,1445.629149051034,26,664297.576744967,664435.159104083,137.58235911594238,47
bicg_opt_545a3e9fcfb12dea3e859e933cbaf863,polybench_xilinx,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,19508.0,0.000141862176,19508.0,0.000141862176,19508.0,0.000141862176,20875,26079,134,142,0,873.432,251.328,622.104,17852,17692,160,0,25422,66,0,0,134,-2.072,-37.107,0.019,0.0,4.458,0.0,10.0,100.0,636266.713865386,636267.035047713,0.32118232699576765,1,637068.516465127,637128.80549585,60.28903072304092,8,644339.229483601,646053.649388826,1714.4199052249314,29,664299.477699302,664411.1040374,111.62633809796534,27
bicg_opt_55f1fc008f5189a375b50b075abad086,polybench_xilinx,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,30283.0,0.000215433262,30283.0,0.000215433262,30283.0,0.000215433262,3906,3391,5,8,0,647.709,27.339,620.37,2359,1719,640,0,3266,0,8,0,5,4.92,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713865386,636266.765186887,0.051321501028724015,1,637056.870418548,637079.810231118,22.93981256999541,1,644243.719196944,645089.980225733,846.2610287889838,2,664300.837200178,664391.940209911,91.10300973302219,39
bicg_opt_ba24811d4dcfa1b6b10e966873dc18b3,polybench_xilinx,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,25552.0,0.00017927283200000002,25552.0,0.00017927283200000002,25552.0,0.00017927283200000002,1442,1028,5,14,0,638.126,17.779,620.347,955,756,192,7,1099,4,0,0,5,4.774,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713865386,636266.752259584,0.03839419805444777,1,637049.006009766,637068.515899464,19.50988969800528,8,644176.15695852,644869.038172402,692.8812138820067,1,664301.398695346,664390.830433809,89.4317384629976,12
bicg_opt_d084211d0602d00807efacfd5d20e958,polybench_xilinx,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,30283.0,0.000215433262,30283.0,0.000215433262,30283.0,0.000215433262,3852,2826,5,8,0,654.943,34.533,620.41,2215,1575,640,0,2702,0,8,0,5,5.329,0.0,0.022,0.0,4.458,0.0,10.0,100.0,636266.713865386,636267.445202307,0.7313369209878147,1,637078.788943337,637100.418893793,21.629950455971994,12,644354.916493174,645421.841314149,1066.9248209749348,8,664301.943779687,664395.069690885,93.12591119797435,33
bicg_opt_e1401f5f21c886cc4f1facb14f7fb938,polybench_xilinx,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,6950.0,4.87612e-05,6950.0,4.87612e-05,6950.0,4.87612e-05,23069,35292,160,136,0,1014.306,391.451,622.855,21843,16295,192,5356,29781,62,0,0,160,0.773,0.0,-0.02,-0.412,4.458,0.0,10.0,100.0,636266.713865386,636267.072044109,0.3581787230214104,1,637068.944673024,637108.218941907,39.274268883047625,19,644346.545343687,646146.628454355,1800.0831106681144,9,662329.954966638,662449.232555613,119.27758897503372,15
bicg_opt_e26a6ebac84d7b9e5bd49aa4a3c96db2,polybench_xilinx,bicg,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,14479.0,0.000103003606,14479.0,0.000103003606,14479.0,0.000103003606,6218,6326,40,8,0,736.943,116.085,620.858,4169,3394,768,7,5210,0,8,0,40,4.987,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713865386,636267.464358623,0.7504932370502502,1,637085.141945383,637107.273022199,22.13107681600377,14,644395.368857448,645495.777260032,1100.4084025840275,0,664303.022320351,664410.303108033,107.28078768204432,3
gemm_opt_005cf8bb045a4fb3c76a388b9dd58a67,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636266.880516465,0.16662313602864742,2,637102.30918795,637138.213037003,35.90384905296378,18,644656.525605753,646346.047951808,1689.5223460550187,27,664303.844496506,664449.69956155,145.85506504401565,41
gemm_opt_150fca79959f0434ec99af23839efdb8,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636267.025025666,0.3111323369666934,2,637104.262995047,637140.722260692,36.45926564501133,25,644664.476225293,646322.376342734,1657.900117440964,5,664303.953249224,664456.90866046,152.9554112360347,2
gemm_opt_470eb9169366e5fca725f59f47374f8a,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636267.9023187,1.1884253709577024,2,637120.727536705,637158.659845378,37.932308673043735,11,644965.860211113,646425.46528317,1459.605072056991,7,664304.038385916,664464.920097549,160.88171163294464,38
gemm_opt_51fc7fb48a3381cfe66e2709e6125930,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636266.724200792,0.01030746300239116,2,637096.107819316,637133.609398422,37.50157910597045,7,644427.691098469,646024.555454942,1596.8643564730883,4,664305.032561739,664458.843758064,153.81119632499758,35
gemm_opt_5221d480c434e2e36e79e2823a8a357b,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636266.732535068,0.01864173891954124,2,637099.880824087,637136.747707599,36.86688351200428,6,644443.833432895,646000.921230927,1557.0877980319783,3,664305.696416327,664456.796805361,151.10038903402165,5
gemm_opt_63a60abcf5699d658eee3fa893c1e7d0,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636267.810699123,1.0968057939317077,2,637117.793500366,637154.343215389,36.54971502290573,13,644964.941435189,646430.962383456,1466.0209482669597,23,664307.94988898,664468.54492196,160.59503297996707,6
gemm_opt_64b43800695a6e3cb0b61248be5ac204,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636266.831245639,0.11735230998601764,2,637100.419635957,637136.639016842,36.21938088501338,12,644642.051168588,646347.050349636,1704.9991810480133,22,664309.220631127,664456.936962334,147.7163312069606,15
gemm_opt_9e4db76ce30803d5554fe31d7bc363ae,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636267.445710007,0.7318166779587045,2,637108.220248398,637144.761722678,36.54147427994758,19,644766.128138751,646378.935044198,1612.8069054469233,19,664311.828379012,664460.827706259,148.99932724703103,7
gemm_opt_a2d61a52ea12f34b39bedd675a0f2554,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636267.719123236,1.0052299069939181,2,637115.09402825,637151.415154508,36.32112625800073,20,644954.725730013,646423.012170123,1468.286440110067,12,664313.196936641,664462.128015243,148.9310786019778,43
gemm_opt_ac139bcfefc71f7366683503e6faa76f,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636267.611273684,0.8973803549306467,2,637111.953279132,637148.749839304,36.79656017199159,23,644790.824346462,646498.081912004,1707.2575655420078,16,664316.457462507,664463.23677359,146.77931108302437,4
gemm_opt_ac4d026df24a55625bdb482ee3c2debf,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636267.235411056,0.5215177269419655,2,637107.280081077,637143.817428638,36.53734756098129,14,644670.977219871,646341.433255526,1670.4560356549919,11,664318.045290183,664468.140146253,150.09485607000533,42
gemm_opt_f4a2e9d7a8efe5fc26eb8dc4e88d56fb,polybench_xilinx,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16366,22844,128,256,0,1028.216,404.786,623.43,13640,10921,0,2719,19044,128,0,0,128,-3.203,-77.535,-0.02,-0.245,4.458,0.0,10.0,100.0,636266.713893329,636267.713962289,1.000068960012868,2,637113.468260053,637151.075348004,37.6070879510371,1,644869.050386016,646424.31914417,1555.2687581540085,1,664324.648477355,664472.190657408,147.54218005295843,14
gesummv_opt_183602602d5d3239e0eee67d4cbf11a2,polybench_xilinx,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,31950.0,0.0002272923,31950.0,0.0002272923,31950.0,0.0002272923,2922,2165,5,16,0,645.192,24.777,620.416,1514,1251,256,7,1681,8,0,0,5,5.379,0.0,0.024,0.0,4.458,0.0,10.0,100.0,636266.713951921,636267.164112868,0.45016094704624265,3,637136.639953416,637160.67766017,24.037706754053943,12,645089.98127878,645900.62730704,810.6460282600019,2,664329.439769702,664420.416617597,90.97684789495543,10
gesummv_opt_2557497feaa1844a4bcf7bcec2064377,polybench_xilinx,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,20136.0,0.00014127417600000002,20136.0,0.00014127417600000002,20136.0,0.00014127417600000002,27755,43233,256,138,0,1006.947,384.117,622.829,26892,21364,160,5368,36295,64,0,0,256,-2.234,-452.831,-0.02,-0.272,4.458,0.0,10.0,100.0,636266.713951921,636267.925469349,1.211517428047955,3,637144.121842181,637194.112101455,49.99025927402545,28,645613.377899821,647317.867288817,1704.4893889959203,14,664329.752758154,664468.072784711,138.32002655707765,29
gesummv_opt_526515fffb892c79dd0143b3183ccc75,polybench_xilinx,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,35534.0,0.000258403248,35534.0,0.000258403248,35534.0,0.000258403248,4609,3653,5,16,0,655.451,35.039,620.412,2343,1824,512,7,2940,0,16,0,5,5.214,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713951921,636266.866725873,0.1527739519951865,3,637133.609961857,637159.514221666,25.904259809060022,7,645054.738337795,645900.633041269,845.8947034740122,10,664330.174586036,664394.523023848,64.3484378119465,16
gesummv_opt_75f0683004c7ed2043a6873d8e28afd8,polybench_xilinx,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,20123.0,0.00014633445600000002,20123.0,0.00014633445600000002,20123.0,0.00014633445600000002,27996,43561,256,198,0,987.226,364.506,622.72,27711,21583,760,5368,37646,64,0,0,256,-3.979,-2043.008,-0.02,-0.192,4.458,0.0,10.0,100.0,636266.713951921,636267.673144743,0.9591928219888359,3,637143.802498651,637194.841564444,51.03906579304021,27,645421.855176027,647152.994596075,1731.1394200479845,8,664331.874533147,664549.929616667,218.05508352001198,1
gesummv_opt_a04c012f9ebef589dbd9c78fc16cdddb,polybench_xilinx,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,35918.0,0.000255520652,35918.0,0.000255520652,35918.0,0.000255520652,2952,2388,5,16,0,647.207,26.78,620.427,1648,1385,256,7,1964,8,0,0,5,5.341,0.0,0.021,0.0,4.458,0.0,10.0,100.0,636266.713951921,636266.782121556,0.06816963502205908,3,637121.587567045,637144.120632541,22.53306549601257,28,644982.742831622,645846.4093087,863.6664770779898,25,664331.949263435,664393.390820161,61.44155672600027,23
gesummv_opt_c18828972f8a7cfbd84dff454c20c49f,polybench_xilinx,gesummv,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,31566.0,0.00022954795200000002,31566.0,0.00022954795200000002,31566.0,0.00022954795200000002,4564,3596,5,16,0,654.132,33.727,620.405,2305,1786,512,7,2823,0,16,0,5,5.499,0.0,0.019,0.0,4.458,0.0,10.0,100.0,636266.713951921,636268.040296645,1.3263447240460664,3,637144.762446585,637168.956952588,24.19450600305572,19,645644.384283611,646303.349203741,658.9649201299762,24,664332.709520508,664393.39785287,60.68833236210048,19
