design_id,dataset_name,parallel_type,name,part,target_clock_period,version_vitis_hls,version_vivado,clock_period,latency_best_cycles,latency_best_seconds,latency_average_cycles,latency_average_seconds,latency_worst_cycles,latency_worst_seconds,resources_lut_used,resources_ff_used,resources_dsp_used,resources_bram_used,resources_uram_used,t_start,t_end,dt,core,timeout
aes_tableless_opt_f64a26452d92e9c786d7935842beec1c,machsuite_xilinx,fine_grained,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1786.0,1.236805e-05,17344.0,0.0001201072,102582.0,0.00071038035,328398.0,60404.0,0.0,0.0,0.0,240713.713689604,240747.631018202,33.91732859800686,9,False
aes_tableless_opt_e4c1ea15e94f505396dd01a3a999135d,machsuite_xilinx,fine_grained,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1897.0,1.3136724999999999e-05,17364.0,0.00012024569999999999,102498.0,0.00070979865,329708.0,60341.0,0.0,0.0,0.0,240713.713720498,240748.038408323,34.324687824992,10,False
aes_tableless_opt_b6e739c7c5e29191492e58590ff9e4e0,machsuite_xilinx,fine_grained,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1313.0,9.092525e-06,16859.0,0.000116748575,102097.0,0.000707021725,331148.0,60084.0,0.0,0.0,0.0,240713.713758239,240751.815423917,38.10166567799752,11,False
aes_tableless_opt_89f9068edf021178eaa856502707db82,machsuite_xilinx,fine_grained,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1916.0,1.3492472e-05,17474.0,0.000123051908,102712.0,0.000723297904,214294.0,22810.0,0.0,0.0,0.0,240713.713827521,240743.47273926,29.758911739016185,12,False
aes_tableless_opt_aa5e0fa4286ec3a18b42bd07f50c0c57,machsuite_xilinx,fine_grained,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1786.0,1.2577012000000001e-05,17344.0,0.000122136448,102582.0,0.000722382444,214541.0,23613.0,0.0,0.0,0.0,240713.713874511,240747.713379693,33.999505182000576,14,False
aes_tableless_opt_34154e2bd0cd397b1a0856d9968fe91e,machsuite_xilinx,fine_grained,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1717.0,1.2091114e-05,17275.0,0.00012165055,102513.0,0.0007218965460000001,214527.0,23520.0,0.0,0.0,0.0,240713.713914634,240746.422921321,32.70900668701506,15,False
aes_tableless_opt_2f634706742d788f5aab9c8b5bdb39a9,machsuite_xilinx,fine_grained,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1825.0,1.2638125e-05,17383.0,0.000120377275,102621.0,0.000710650425,328781.0,60446.0,0.0,0.0,0.0,240713.715413478,240746.94441163,33.22899815198616,16,False
backprop_opt_d13f86bb90be73765d4dbe9dffebeace,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240713.715398701,241013.780174237,300.06477553601144,17,True
backprop_opt_4e8c63128c1c62d48cce9ac93499e608,machsuite_xilinx,fine_grained,backprop,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.537e-09,5382424.0,0.040567329687999996,5382424.0,0.040567329687999996,5382424.0,0.040567329687999996,45698.0,78436.0,158.0,72.0,0.0,240713.715503391,241010.414672444,296.6991690529976,18,False
backprop_opt_4b2b92342f23ba65431667e2a0b5f508,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240713.715455579,241013.786835876,300.0713802970131,19,True
backprop_opt_4cecfd4509659fbe123e4fb468bd21d2,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240713.715494714,241013.778633607,300.06313889299054,20,True
backprop_opt_bc75a876ea3c76d3f60f6ccb7ff0c250,machsuite_xilinx,fine_grained,backprop,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,11985065.0,0.08817412320500001,11985065.0,0.08817412320500001,11985065.0,0.08817412320500001,102075.0,113719.0,720.0,64.0,0.0,240713.715531187,240946.78488751,233.0693563230161,21,False
backprop_opt_aea225282d06a1f3e32a55beabccf4c1,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240713.715610114,241013.784553776,300.06894366198685,22,True
backprop_opt_53a53c348a3bd63e0b611fed3ad29845,machsuite_xilinx,fine_grained,backprop,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.386000000000001e-09,11743662.0,0.08673868753200001,11743662.0,0.08673868753200001,11743662.0,0.08673868753200001,24886.0,29848.0,147.0,54.0,0.0,240713.715624445,240814.918080617,101.20245617200271,23,False
backprop_opt_bb73cb58665ad8147eabbcd0255ed8bd,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240713.715712614,241013.785402677,300.0696900629846,24,True
bfs_bulk_opt_ee592148aa8b94669fec2b1e4312b769,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.936e-09,770.0,5.34072e-06,263690.0,0.00182895384,1044500.0,0.007244652,45244.0,70302.0,16.0,0.0,0.0,240713.728102637,240790.768869222,77.04076658500708,13,False
bfs_bulk_opt_5b227ae9456d8f93d814c258910dde91,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,373770.0,0.00121064103,1487380.0,0.00481762382,37726.0,19024.0,0.0,0.0,0.0,240713.728129757,240782.466267904,68.73813814701862,25,False
bfs_bulk_opt_4fac3c55de2c649c270ddf5e0f55ca07,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.792e-09,770.0,2.9198400000000002e-06,209930.0,0.0007960545600000001,832020.0,0.00315501984,6406.0,33449.0,0.0,0.0,0.0,240713.728129878,240867.076996596,153.34886671800632,26,False
bfs_bulk_opt_98b6bec3322da7155b229a0beebc603f,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240713.728173015,241013.763542381,300.03536936599994,27,True
bfs_bulk_opt_e0fc14298acba1a74adf8a2c0270e81d,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.789e-09,770.0,2.91753e-06,216330.0,0.00081967437,855060.0,0.0032398223400000002,9205.0,1120.0,0.0,0.0,0.0,240713.728207,240783.050061745,69.32185474497965,28,False
bfs_bulk_opt_ab9cd725994a79bcc8be9c4fb9beb706,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,208650.0,0.00067581735,826900.0,0.0026783291,665.0,463.0,0.0,0.0,0.0,240713.728241407,240735.441454528,21.713213120994624,29,False
bfs_bulk_opt_c66492efc3382fdf5eb7a30fe275b716,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,208650.0,0.00067581735,826900.0,0.0026783291,794.0,460.0,0.0,0.0,0.0,240713.728365494,240738.627008869,24.898643374996027,30,False
bfs_bulk_opt_bf92791b451e6c99826e846e19c237dc,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,770.0,2.49403e-06,209930.0,0.00067996327,832020.0,0.00269491278,1218.0,673.0,0.0,0.0,0.0,240713.728339862,240741.322114453,27.59377459101961,31,False
bfs_queue_opt_527b477977f505c4c7fcd4a28846ddf0,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240735.442187714,241035.513648462,300.0714607479749,29,True
bfs_queue_opt_0902da33fad7fd34c39395edd741ce64,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,107137.0,0.000347016743,295169.0,0.000956052391,48967.0,13142.0,0.0,2.0,0.0,240738.628044245,240918.287281981,179.65923773599206,30,False
bfs_queue_opt_e14549afecbdd646fbb8fdcbaac0a4f2,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240741.323097332,241041.369039556,300.0459422240092,31,True
bfs_queue_opt_50facba060af60a11f9e7e5b7aad171f,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240743.473486408,241043.508192758,300.0347063499794,12,True
bfs_queue_opt_50ef906c1b71987064b0ac0379d3344e,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.789e-09,1.0,3.789e-09,63361.0,0.000240074829,126721.0,0.000480145869,21859.0,2279.0,0.0,0.0,0.0,240746.423929735,240861.023504705,114.59957496999414,15,False
bfs_queue_opt_8e28e662ed58436c55ab068144936eaf,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,61569.0,0.000199421991,123137.0,0.00039884074300000004,1018.0,341.0,0.0,1.0,0.0,240746.459961322,240764.760206779,18.300245457008714,1,False
bfs_queue_opt_b4ee26c68132d6f9889ead63a2a236e9,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,61569.0,0.000199421991,123137.0,0.00039884074300000004,1481.0,422.0,0.0,0.0,0.0,240746.832092268,240765.731267326,18.89917505797348,6,False
bfs_queue_opt_3ca105cb502c4a7777b927f58799c6bf,machsuite_xilinx,fine_grained,bfs,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.239e-09,1.0,3.239e-09,61697.0,0.000199836583,123393.0,0.000399669927,2709.0,842.0,0.0,0.0,0.0,240746.945241292,240769.936973791,22.991732498980127,16,False
fft_transpose_opt_e10e58d8e295e6114a5d80add746660f,machsuite_xilinx,fine_grained,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.266e-09,2732.0,1.9850712000000002e-05,2732.0,1.9850712000000002e-05,2732.0,1.9850712000000002e-05,445763.0,324017.0,4178.0,288.0,0.0,240747.631746871,240978.979241117,231.3474942460016,9,False
fft_transpose_opt_508faffb1792e07b5e36308c04f09bee,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240747.677760708,241047.726699043,300.0489383350068,5,True
fft_transpose_opt_c1134149c5c1c5b7036ffc34effb7853,machsuite_xilinx,fine_grained,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.657e-09,13241.0,0.000101386337,13241.0,0.000101386337,13241.0,0.000101386337,116324.0,65494.0,466.0,208.0,0.0,240747.714130051,240835.106295187,87.39216513599968,14,False
fft_transpose_opt_2e0d417e6eed70555a55418ed62f2f43,machsuite_xilinx,fine_grained,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,14309.0,0.00010653050500000001,14309.0,0.00010653050500000001,14309.0,0.00010653050500000001,56237.0,33290.0,400.0,128.0,0.0,240747.773944768,240814.188750637,66.41480586898979,7,False
fft_transpose_opt_44f559c79d650c3944e9af361ccfa52d,machsuite_xilinx,fine_grained,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,4094.0,3.047983e-05,4094.0,3.047983e-05,4094.0,3.047983e-05,189781.0,135806.0,2023.0,180.0,0.0,240748.039119302,240884.098742402,136.05962310000905,10,False
fft_transpose_opt_72f23732230f0cf261e4aa10bf670396,machsuite_xilinx,fine_grained,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.461000000000001e-09,16066.0,0.00011986842600000002,16066.0,0.00011986842600000002,16066.0,0.00011986842600000002,72334.0,48694.0,449.0,92.0,0.0,240748.719906554,240819.628975156,70.90906860199175,8,False
fft_transpose_opt_30011cd2d1ccd189d3ecebcca131a6d1,machsuite_xilinx,fine_grained,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,1947.0,1.4495415000000001e-05,1947.0,1.4495415000000001e-05,1947.0,1.4495415000000001e-05,202673.0,136943.0,1843.0,256.0,0.0,240751.685751166,240977.301808011,225.61605684499955,2,False
fft_transpose_opt_ff341eb90221a7e55b956d8cdecdd395,machsuite_xilinx,fine_grained,fft1D_512,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.416000000000001e-09,13844.0,0.00010266710400000002,13844.0,0.00010266710400000002,13844.0,0.00010266710400000002,93208.0,55355.0,346.0,160.0,0.0,240751.816211415,240885.271238048,133.45502663301886,11,False
gemm_blocked_opt_df5e99c73b869644d1389b9a3e022b37,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240754.510153804,241054.558052611,300.0478988070099,4,True
gemm_blocked_opt_909311b832da03ea54c4fc1dc699535e,machsuite_xilinx,fine_grained,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.864e-09,199681.0,0.0015702913840000001,199681.0,0.0015702913840000001,199681.0,0.0015702913840000001,15319.0,21580.0,199.0,0.0,0.0,240755.583087772,240816.785079941,61.201992168993456,0,False
gemm_blocked_opt_60bb8e4d7d30bab541d545978c6c0616,machsuite_xilinx,fine_grained,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,163851.0,0.0012054518070000002,163851.0,0.0012054518070000002,163851.0,0.0012054518070000002,5987.0,10073.0,28.0,0.0,0.0,240755.832704568,240780.16908807,24.33638350199908,3,False
gemm_blocked_opt_e02054944426dc763c22189da225dce8,machsuite_xilinx,fine_grained,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1572871.0,0.011076157582,1572871.0,0.011076157582,1572871.0,0.011076157582,1922.0,1494.0,14.0,0.0,0.0,240764.761049474,240783.579958731,18.818909256980987,1,False
gemm_blocked_opt_e3fd564598c9dc2071fa51d59cb8b76f,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240765.731937356,241065.799547644,300.06761028800975,6,True
gemm_blocked_opt_6bb94355158af2e3cc354e234e03a44f,machsuite_xilinx,fine_grained,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,229385.0,0.0016153291700000002,229385.0,0.0016153291700000002,229385.0,0.0016153291700000002,4493.0,3542.0,34.0,0.0,0.0,240769.937692845,240788.626046603,18.68835375798517,16,False
gemm_blocked_opt_b189dee4b7da270b420da7eeba30441e,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240780.169728335,241080.23445053,300.06472219500574,3,True
gemm_blocked_opt_e47ecb4f4c74588820ec55a3ba3af96c,machsuite_xilinx,fine_grained,bbgemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,225281.0,0.001586428802,225281.0,0.001586428802,225281.0,0.001586428802,2931.0,5862.0,28.0,0.0,0.0,240782.467126836,240802.228314878,19.761188042000867,25,False
gemm_ncubed_opt_8132e74ec3ba2aebe2114ce8b4a2b02a,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240783.050769589,241083.101475852,300.0507062629913,28,True
gemm_ncubed_opt_2c74945a1e24f9630b297dbd4fd96619,machsuite_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.475e-09,131336.0,0.0009817366000000002,131336.0,0.0009817366000000002,131336.0,0.0009817366000000002,8275.0,19153.0,28.0,0.0,0.0,240783.580592942,240818.67376369,35.09317074800492,1,False
gemm_ncubed_opt_6476ed1f4fec3482fe4fde269fde4727,machsuite_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,1355777.0,0.009894460546000001,1355777.0,0.009894460546000001,1355777.0,0.009894460546000001,3493.0,3920.0,14.0,0.0,0.0,240788.626930761,240812.843704837,24.216774075990543,16,False
gemm_ncubed_opt_bad2ba1f6b202284722b1d261d947f24,machsuite_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,2376.0,2472.0,14.0,0.0,0.0,240790.76951875,240810.868111823,20.098593072994845,13,False
gemm_ncubed_opt_8856e33cf4638eddd65764e897663af3,machsuite_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,1408.0,1350.0,14.0,0.0,0.0,240802.228995823,240821.173477778,18.944481954997173,25,False
gemm_ncubed_opt_9714e47535bf486a3b44dd8e85d62abe,machsuite_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.335000000000001e-09,33033.0,0.00024229705500000004,33033.0,0.00024229705500000004,33033.0,0.00024229705500000004,31342.0,95642.0,112.0,0.0,0.0,240810.868690909,241079.296725883,268.4280349740002,13,False
gemm_ncubed_opt_14871ab1d620f7d0e7f24afeeb94571f,machsuite_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,1348.0,1321.0,14.0,0.0,0.0,240812.844357571,240831.689485034,18.845127462991513,16,False
gemm_ncubed_opt_6bb9a674b083d49aab9e4d8c68754353,machsuite_xilinx,fine_grained,gemm,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,1355777.0,0.009547381634,1355777.0,0.009547381634,1355777.0,0.009547381634,1359.0,1348.0,14.0,0.0,0.0,240814.189415541,240831.770253136,17.580837594985496,7,False
md_grid_opt_31bbea8781713c3689e7a4aeff62b3f6,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240814.918985683,241114.955079025,300.03609334200155,23,True
md_grid_opt_81fb9d232d686be93761610ac988fc8d,machsuite_xilinx,fine_grained,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,2049.0,1.5074493000000002e-05,5887745.0,0.04331613996500001,355803393.0,2.6176455623010004,9918.0,8539.0,86.0,0.0,0.0,240816.785733798,240843.737644336,26.95191053801682,0,False
md_grid_opt_56e4b2baf587e2338aeea0a98ac7872d,machsuite_xilinx,fine_grained,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.357000000000001e-09,6721.0,4.944639700000001e-05,5916929.0,0.043530846653000006,356663553.0,2.623973759421,37680.0,23754.0,86.0,0.0,0.0,240818.674408512,240935.498354119,116.8239456070005,1,False
md_grid_opt_c13629ab2dc07d9bf47f9abaf99934f5,machsuite_xilinx,fine_grained,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.475e-09,3649.0,2.7276275000000003e-05,5905153.0,0.044141018675000004,356344065.0,2.6636718858750004,23356.0,14258.0,86.0,0.0,0.0,240819.629618462,240872.241575604,52.611957142013125,8,False
md_grid_opt_7403f646f66ae27cbda9366056b9eaa2,machsuite_xilinx,fine_grained,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,7425.0,5.5279125000000006e-05,1468161.0,0.010930458645,33960193.0,0.25283363688500005,9965.0,12891.0,86.0,0.0,0.0,240821.174154905,240846.062811716,24.888656811002875,25,False
md_grid_opt_e7339a0c849b3d6605240a05c2615495,machsuite_xilinx,fine_grained,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.298e-09,1281.0,9.348738e-06,5856001.0,0.042737095298,354771201.0,2.589120224898,10481.0,7133.0,86.0,0.0,0.0,240831.690287447,240860.346942325,28.656654877995607,16,False
md_grid_opt_45dc342d9adbe3911b2e9ef94412310c,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240831.770870088,241131.835390088,300.06452000001445,7,True
md_grid_opt_1a59146583a31a542d04a0794e2b1c83,machsuite_xilinx,fine_grained,md,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.042e-09,6401.0,4.5075842e-05,1261953.0,0.008886673026,28574081.0,0.201218678402,7770.0,7820.0,110.0,0.0,0.0,240835.106884022,240855.698985657,20.592101635003928,14,False
md_knn_opt_c6af895903dc744076d4d56b85b3f70f,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240843.7382792,241143.785929396,300.04765019597835,0,True
md_knn_opt_ea97a3404cf810d4c5eaa2ab7e9ea3ea,machsuite_xilinx,fine_grained,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.848e-09,2330.0,1.828584e-05,2330.0,1.828584e-05,2330.0,1.828584e-05,41379.0,91674.0,282.0,0.0,0.0,240846.063485645,241030.792446378,184.72896073301672,25,False
md_knn_opt_0c68fd39f98be1608d3e85bec34c7ac7,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240855.699606701,241155.735766945,300.03616024399525,14,True
md_knn_opt_dd6205404d659707b7fcb26d468deb03,machsuite_xilinx,fine_grained,,,,,,,,,,,,,,,,,,240860.347601978,241160.397034307,300.0494323290186,16,True
md_knn_opt_84ebdbf133e9d0ec765b3c7c74c9bbd3,machsuite_xilinx,fine_grained,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.701e-09,44033.0,0.00033909813300000004,44033.0,0.00033909813300000004,44033.0,0.00033909813300000004,9500.0,11820.0,62.0,0.0,0.0,240861.024153069,240886.678709927,25.654556857974967,15,False
md_knn_opt_6646246189f4da04954c0191ab4ef065,machsuite_xilinx,fine_grained,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.43e-09,43777.0,0.00032526311,43777.0,0.00032526311,43777.0,0.00032526311,5410.0,6095.0,42.0,0.0,0.0,240867.077718112,240890.64024498,23.56252686798689,26,False
md_knn_opt_2b793528f1081b2a225b75789c666d65,machsuite_xilinx,fine_grained,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.416000000000001e-09,43777.0,0.00032465023200000005,43777.0,0.00032465023200000005,43777.0,0.00032465023200000005,4176.0,6268.0,42.0,0.0,0.0,240872.242206257,240892.931852593,20.689646335988073,8,False
md_knn_opt_043e15d06e35f57ef93d947a060ac65f,machsuite_xilinx,fine_grained,md_kernel,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.445000000000001e-09,43777.0,0.000325919765,43777.0,0.000325919765,43777.0,0.000325919765,5873.0,8341.0,45.0,0.0,0.0,240884.102427618,240906.840321017,22.737893398996675,10,False
nw_opt_65f627ce09668df312e49bb6c7c4d748,machsuite_xilinx,fine_grained,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.011000000000001e-09,,,,,,,19766.0,2018.0,0.0,0.0,0.0,240885.271863479,240940.909116622,55.63725314300973,11,False
nw_opt_843ddc231b5dadc33489f41d937a24d5,machsuite_xilinx,fine_grained,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,10536.0,2126.0,0.0,0.0,0.0,240886.679305249,240922.420599053,35.74129380399245,15,False
nw_opt_68079e408604287125cc61e96e6c2bd6,machsuite_xilinx,fine_grained,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2070000000000004e-09,,,,,,,18841.0,889.0,0.0,0.0,0.0,240890.640831475,240943.372968943,52.7321374680032,26,False
nw_opt_1edd21caf60786f4d7d6af1a7d21e81a,machsuite_xilinx,fine_grained,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2070000000000004e-09,,,,,,,19662.0,1957.0,0.0,0.0,0.0,240892.932496391,240952.523414361,59.590917969995644,8,False
nw_opt_377f351b68596748e1e8505ce6a90314,machsuite_xilinx,fine_grained,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.011000000000001e-09,,,,,,,22257.0,4347.0,0.0,0.0,0.0,240906.840930411,241020.175709531,113.33477911999216,10,False
nw_opt_b51e47d9f67ccf0e696569d33ed468f3,machsuite_xilinx,fine_grained,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2070000000000004e-09,,,,,,,18302.0,3033.0,0.0,0.0,0.0,240918.287933942,241026.307396128,108.01946218599915,30,False
nw_opt_b4f652091dee2e703f676bd11b08354e,machsuite_xilinx,fine_grained,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.559e-09,,,,,,,9086.0,2070.0,0.0,0.0,0.0,240922.421234664,240949.755835038,27.334600373986177,15,False
nw_opt_be18acecbf0705a233b2dbe692f3ae33,machsuite_xilinx,fine_grained,needwun,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.847000000000001e-09,,,,,,,6465.0,1146.0,0.0,0.0,0.0,240935.498965151,240960.557112874,25.05814772300073,1,False
sort_merge_opt_b545a9d60b62345ada89f7612311a25f,machsuite_xilinx,fine_grained,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.111e-09,,,,,,,2398.0,945.0,0.0,4.0,0.0,240940.909726145,240961.470255681,20.56052953598555,11,False
sort_merge_opt_a9b270b786a758c27531e27a80f392a5,machsuite_xilinx,fine_grained,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.923000000000001e-09,,,,,,,2800.0,1288.0,0.0,4.0,0.0,240943.373597564,240961.771806072,18.398208508006064,26,False
sort_merge_opt_91aaba51605a0aacd84c8f1a808d5367,machsuite_xilinx,fine_grained,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.539e-09,,,,,,,1914.0,860.0,0.0,4.0,0.0,240946.785634629,240966.834599518,20.04896488902159,21,False
sort_merge_opt_8f37aeb3f19752e891d8020d616969b7,machsuite_xilinx,fine_grained,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.404000000000001e-09,,,,,,,17135.0,7083.0,0.0,4.0,0.0,240949.756492904,240981.919486166,32.162993261998054,15,False
sort_merge_opt_3c53f8c18a1a89a93bdd55c1bbf5154c,machsuite_xilinx,fine_grained,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.111e-09,,,,,,,1617.0,942.0,0.0,4.0,0.0,240952.524051977,240971.434148228,18.910096250998322,8,False
sort_merge_opt_750aa3aa7f33b182f908c10293046102,machsuite_xilinx,fine_grained,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.367e-09,,,,,,,3196.0,1537.0,0.0,4.0,0.0,240960.559465611,240983.18612975,22.626664139010245,1,False
sort_merge_opt_1e212271c7f4597ef4bbae84aee72b91,machsuite_xilinx,fine_grained,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,5.539e-09,,,,,,,2173.0,1049.0,0.0,4.0,0.0,240961.470864142,240980.962492917,19.49162877499475,11,False
sort_merge_opt_22626228db848cb9cb7f47c35ce6388c,machsuite_xilinx,fine_grained,ms_mergesort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.367e-09,,,,,,,3196.0,1537.0,0.0,4.0,0.0,240961.772370432,240981.921753482,20.149383049982134,26,False
sort_radix_opt_55e7d777589d8f5fe857cf370c83bb59,machsuite_xilinx,fine_grained,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,4.2110000000000005e-09,168369.0,0.000709001859,168369.0,0.000709001859,168369.0,0.000709001859,13118.0,2568.0,0.0,0.0,0.0,240966.835222789,241001.315329488,34.4801066989894,21,False
sort_radix_opt_196be84b23eeece67a207bc559824a1a,machsuite_xilinx,fine_grained,ss_sort,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,3.862e-09,231793.0,0.0008951845660000001,231793.0,0.0008951845660000001,231793.0,0.0008951845660000001,20073.0,7513.0,0.0,0.0,0.0,240971.434805424,241019.097204563,47.66239913899335,8,False
